Flow,D1,D2,P1,P2,dD1,dD2,dP1,dP2
8.57,-392.29,-35.61,-87.74,3.56,-84.47,-22.68,-23.16,-3.11
7.89,-398.44,-51.81,-89.37,2.12,-63,-18.4,-17.37,-2.39
7,-412.32,-61.04,-93.3,1.09,-34.32,-14.44,-9.47,-1.65
6.11,-424.62,-70.37,-96.36,-0.72,-15.55,-12.11,-4.18,-1.43
5.31,-444.45,-70.2,-101.93,-0.87,-12.66,-8.27,-3.4,-1.09
4.8,-462.3,-75.06,-106.59,-1.55,-15.63,-5.04,-4.18,-0.84
4.43,-480.19,-78.73,-111.63,-2.05,-17.01,-3.47,-4.57,-0.62
4.2,-512.5,-77.6,-121.01,-1.92,-20.82,-1.74,-5.78,-0.27
4.2,-552.75,-78.38,-132.84,-2.68,-26.36,-1.31,-7.5,-0.31
4.14,-576.92,-90.03,-140,-4.35,-29.88,-2.37,-8.68,-0.53
4.2,-593.74,-96.33,-144.56,-4.58,-28.87,-4.15,-8.37,-0.65
3.74,-619.76,-103.06,-152.23,-5.3,-25.28,-6.23,-7.3,-0.76
3.46,-671.31,-117.66,-167.73,-7.79,-27.71,-8.45,-8.08,-1.01
3.2,-722.09,-129.38,-183.2,-9.47,-36.52,-9.26,-10.84,-1.23
2.91,-741.67,-135.12,-188.8,-9.63,-39.59,-9.62,-11.83,-1.31
2.49,-731.22,-146.87,-185.49,-11.01,-29.1,-9.72,-8.65,-1.2
1.83,-724.03,-152.01,-183.27,-11.66,-11.19,-7.8,-3.21,-0.8
0.94,-725.37,-182.82,-183.7,-15.64,1.47,-11.56,0.61,-1.31
-2.51,-792.99,-206.53,-204.6,-20.01,-9.27,-17.09,-2.81,-2.41
-5.17,-868.04,-248.8,-227.74,-27.13,-33.93,-25.12,-10.44,-3.94
-8.03,-919.33,-277.56,-243.52,-31.96,-53.19,-31.09,-16.37,-5.11
-10.26,-962.47,-306.24,-257.25,-36.02,-60.17,-31.29,-18.6,-5.19
-11.43,-997.43,-329.02,-268.13,-39.74,-50.71,-29.85,-15.73,-4.77
-12.06,-1008.08,-355.89,-271.48,-43.48,-36.45,-26.28,-11.37,-4
-12.37,-1020.92,-383.72,-275.67,-47.85,-25.75,-26.02,-8.08,-3.9
-12.63,-1043.22,-416.27,-283.03,-52.36,-19.56,-27.4,-6.2,-4.07
-13.06,-1069.94,-458.81,-291.49,-58.74,-19.2,-32.03,-6.16,-4.7
-13.2,-1095.33,-475.03,-299.87,-61.09,-23.63,-31.48,-7.62,-4.63
-13.2,-1091.56,-477.52,-298.2,-61.47,-20.69,-24.85,-6.57,-3.63
-13.14,-1078.41,-498.24,-293.3,-64.28,-10.6,-18.52,-3.12,-2.7
-13.14,-1063.29,-496.28,-288.13,-63.38,1.6,-10.09,0.93,-1.29
-13.4,-1052.94,-489.76,-284.68,-62.97,9.89,-5.1,3.65,-0.61
-13.8,-1043,-469.55,-281,-59.73,10.87,2.18,3.91,0.44
-13.89,-1025.49,-437.13,-274.71,-55.24,11.25,14.69,4.05,2.14
-13.94,-998.8,-402.04,-265.38,-50.52,14.33,23.98,5.19,3.33
-13.71,-955.76,-380.82,-251.19,-48.95,22.64,28.51,7.93,3.72
-13.37,-867.5,-380.81,-222.35,-48.63,41.03,23.42,13.81,2.85
-13.46,-766.85,-387.78,-190.55,-48.21,64.06,12.07,20.94,1.6
-13.63,-635.6,-398.51,-150.73,-48.02,91.07,0.1,28.91,0.58
-13.91,-494.89,-402.67,-109.49,-47.51,115.34,-6.06,35.55,0.36
-13.63,-369.41,-396.86,-73.02,-45.83,127.29,-4.61,38.17,0.65
-13.29,-191.77,-378.16,-23.33,-41.84,142.66,2.2,41.58,1.52
-13.34,49.54,-355.82,42.16,-37.85,168.98,11.16,47.73,2.64
-13.46,322.18,-331.48,111.57,-33.11,207.64,18.62,56.45,3.73
-13.37,622.2,-313.55,183.4,-29.72,252.87,21.75,65.71,4.17
-13.29,932.87,-289.29,253.85,-25.64,286.26,22.58,70.73,4.15
-13.14,1237.78,-258.24,318.62,-20.73,303.75,24.46,70.92,4.29
-13,1526.72,-226,377.03,-15.69,308.48,27.47,68.23,4.52
-12.66,1830.61,-178.82,435.31,-9.38,308.07,34.24,64.52,5.22
-12.31,2131.12,-148.72,489.93,-4.84,306.94,37.16,60.9,5.47
-12.17,2484.13,-148.27,550.49,-4,318.77,30.92,59.87,4.63
-12.43,2868.65,-141.97,611.8,-3.02,343.92,21.13,60.88,3.28
-12.14,3194.93,-134.85,660.49,-1.45,357.98,10.79,59.82,1.98
-11.54,3477.86,-113.46,701.62,1.42,353,9.78,56.13,1.73
-10.83,3656.3,-74.91,725.72,6.32,309.02,19.05,47,2.75
-9.8,3713.29,-29.2,733.12,12.71,229.54,30.28,33.88,4.2
-7,3562.07,23.56,711.46,19.44,111.81,42.1,16.49,5.62
-3.17,3285.81,76.15,672.02,25.97,-33.12,50.02,-4.22,6.57
3.89,2867.14,140.91,608.92,33.26,-186.43,56.19,-26.41,7.1
8.94,2271.55,221.2,512.86,42.17,-344.69,64.53,-51.38,7.69
13.51,1552.19,321.93,383.5,52.72,-491.67,77.1,-78.77,8.73
16.14,1146.33,373.44,303.02,57.72,-549.25,80.67,-93.84,8.77
17.43,960.99,395.89,264.07,60.66,-484.98,69.47,-87.67,7.53
17.91,810.06,385.22,231.87,59.38,-343.55,43.51,-66.01,4.74
19.11,632.56,381.53,192.5,58.85,-210.16,16.34,-43.25,1.89
19.86,487.86,373.97,159.34,57.86,-157.46,1.77,-33.88,0.32
19.69,326.04,379.32,120.73,57.73,-152.44,-1.54,-33.96,-0.29
19.17,241.72,380.36,100.09,57.59,-137.82,1.47,-31.61,-0.05
18.86,250.98,387.05,101.87,58.23,-94.58,4.17,-22.15,0.24
19,294,404.62,111.2,60.84,-39.91,9.09,-9.61,1.01
19.4,268.66,409.63,104.63,61.49,0.23,10.43,-0.18,1.41
19.8,232.82,371.48,95.15,56.25,6.55,2.14,1.23,0.36
19.46,192.7,333.28,85.01,52.11,-11.25,-12.74,-3.05,-1.42
18.57,174.74,267.42,79.81,44.24,-25.06,-34.12,-6.37,-4.04
17.6,86.75,219.89,57.97,38.44,-36.03,-47.78,-9.07,-5.64
16.86,-46.26,187.21,24.17,33.73,-60.6,-47.98,-15.22,-5.74
15.63,-145.56,166.33,-1.38,30.92,-84.38,-41.49,-21.3,-5.2
14.89,-195.47,135.89,-15.4,27.05,-92.36,-31.98,-23.57,-4.13
14.03,-225.41,108.26,-24.07,23.54,-72.82,-28.01,-19.08,-3.61
13,-263.13,85.44,-34.25,20.62,-47.13,-26.94,-12.76,-3.35
12.2,-309.09,66.61,-46.94,17.54,-35.57,-25.98,-9.92,-3.34
10.91,-366.57,52.17,-62.86,15.49,-39.12,-22.09,-10.84,-2.96
9.29,-448.57,42.32,-85.11,13.48,-52.06,-17.87,-14.3,-2.59
7.63,-506.44,22.14,-100.92,10.7,-60.32,-16.61,-16.58,-2.48
7.63,-543.48,7.74,-111.07,8.78,-59.19,-16.46,-16.24,-2.35
8.91,-569.45,-29.54,-118.66,4.01,-48.94,-21.64,-13.53,-2.91
8.57,-651.89,-55.47,-142.32,0.02,-46.32,-26.72,-13.14,-3.53
6.97,-733.96,-75.14,-166.32,-2.7,-56.13,-27.9,-16.25,-3.74
6.83,-781.54,-91.05,-181.13,-4.84,-64.17,-26.54,-18.92,-3.6
6.37,-787.8,-111.58,-183.69,-7.54,-56.93,-22.29,-17.08,-3.01
6.06,-791.88,-129.39,-185.53,-9.88,-33.77,-20.86,-10.61,-2.7
5.8,-803.06,-143,-188.51,-11.7,-15.38,-20,-5.14,-2.56
5.29,-814.76,-147.8,-192.29,-12.37,-9.05,-17.26,-3.07,-2.2
5.54,-840.34,-150.29,-199.93,-12.74,-14.33,-12.45,-4.45,-1.59
5.69,-880.04,-158.1,-211.83,-14.42,-23.84,-9.33,-7.16,-1.32
5.11,-938.26,-180.47,-229.51,-18.13,-37.21,-11.25,-11.19,-1.8
5.2,-999.07,-181.36,-247.83,-18.48,-51.4,-12.26,-15.35,-2.05
4,-1020.72,-186.69,-254.63,-19.24,-53.51,-11.9,-16,-1.98
2.91,-1065.48,-195.34,-268.72,-20.39,-51.22,-10.12,-15.43,-1.55
2.54,-1093.68,-194.86,-277.79,-20.34,-43.6,-6.08,-13.29,-0.85
2.89,-1101.46,-195.81,-280.45,-19.84,-33.4,-5.27,-10.33,-0.57
2.89,-1077.74,-202.27,-273.15,-20.52,-20.17,-4.51,-6.26,-0.36
2.57,-1064.37,-205.28,-269.07,-20.24,-2.7,-3.91,-0.83,-0.13
2.34,-1083.75,-204.18,-275.22,-19.93,1.91,-3.86,0.6,-0.08
2.03,-1182.85,-202.82,-306.84,-19.72,-20.09,-2.5,-6.39,-0.02
2,-1269.82,-200.82,-334.79,-20.11,-53.2,-0.22,-16.95,0.05
1.86,-1317.45,-202,-350.5,-20.44,-72.08,0.39,-23.08,-0.12
1.09,-1345.24,-222.53,-359.39,-23.16,-68.62,-4.08,-22.04,-0.76
-0.77,-1355.76,-238.8,-362.85,-25.95,-44.91,-9.79,-14.49,-1.59
-4.4,-1333.62,-262.87,-355.43,-29.27,-19.2,-16.5,-6.14,-2.42
-6.54,-1327.07,-303.64,-353.28,-34.67,-3.15,-24.8,-0.87,-3.5
-8.74,-1242.89,-333.01,-325.89,-38.57,21.24,-29.06,7.03,-4
-10.66,-1053.3,-351.6,-265.24,-40.41,67.87,-30.1,21.97,-3.87
-12.2,-785.7,-372.87,-184.19,-42.45,135.87,-27.34,42.74,-3.26
-13.06,-441.89,-395.49,-86.81,-44,222.56,-22.9,67.42,-2.31
-13.4,-46.08,-427.86,15.33,-47.33,301.46,-23.91,86.38,-2.16
-13.57,378.46,-460.42,114.89,-50.82,362.61,-27.85,96.63,-2.62
-13.43,829.39,-487.92,212.33,-53.69,408.78,-30.14,100.48,-2.98
-13.83,1303.72,-524.67,306.19,-58.47,441.88,-32.55,99.64,-3.59
-13.86,1852.12,-557.67,402.9,-62.31,478.97,-33.17,98.31,-3.83
-13.86,2493.53,-594.5,502.52,-66.58,533.87,-34.67,98.58,-4.1
-13.66,3135.44,-649.85,595.26,-73.42,590.75,-40.36,98.54,-4.85
-13.94,3694.66,-687.05,666.36,-78.4,619.16,-42.82,93.91,-5.21
-13.83,3982.94,-708.56,701.12,-81.39,560.8,-40.67,78.94,-5.12
-13.69,4046.81,-691.88,708.3,-78.47,411.32,-26.65,54.84,-3.31
-14.6,3507.04,-633.07,640.07,-70.17,125.87,1.6,16.31,0.51
-15.63,2460.9,-532.28,490.3,-58.21,-278.95,37.39,-38.29,5.05
-15.6,1519.19,-416.5,333.99,-44.36,-638.07,73.54,-92.51,9.36
-15.77,905.24,-309.04,217.55,-31.85,-816.56,97.77,-126.47,11.88
-15.34,529,-222.53,142.29,-21.65,-743.13,104.36,-124.96,12.36
-14.6,235.31,-170.15,79.43,-16.45,-537.94,92.1,-99.82,10.68
-14.09,12.75,-115.47,29.77,-9.85,-363.38,74.67,-73.4,8.54
-13.97,-173.58,-94.69,-13.73,-8.61,-263.48,54.38,-56.48,5.95
-14.23,-317.27,-95.71,-47.62,-9.76,-207.04,33.88,-46.46,3.3
-14.2,-469.75,-38.55,-84.4,-4.06,-171.58,29.4,-39.83,2.64
-14.4,-655.38,50.02,-130.59,2.8,-161.42,39.94,-38.61,3.15
-15.94,-859.07,151.48,-183.84,11.03,-169.69,65.22,-41.94,5.36
-16.54,-1036.13,244.22,-231.65,18.64,-182.11,88.64,-46.54,7.38
-16.51,-1197.98,331.9,-277.78,25.01,-183.76,95.44,-48.74,7.61
-15.94,-1348.6,422.52,-322.52,32.76,-173.2,94.76,-47.92,7.63
-15.29,-1475.05,511.3,-361.93,39.81,-155.73,92.33,-45.02,7.43
-14.77,-1592.77,574.47,-399.62,42.37,-141.02,86.83,-42.54,6.51
-14.23,-1646.99,662.77,-417.43,43.42,-117.04,84.49,-36.41,4.94
-14.43,-1671.49,723.58,-425.12,36.2,-85.59,78.73,-27.12,1.35
-25.91,-1748.9,799.73,-451.66,36.65,-67.66,76.18,-21.87,-0.96
-33.34,-1806.86,898.58,-471.79,41.66,-59.39,82.35,-19.58,-0.54
-37.54,-1846.84,1018.07,-486.6,49.97,-61.33,92.67,-20.58,2.13
-41.37,-1872.71,1140.31,-497.16,60.67,-59.28,109.62,-20.31,6.52
-42.66,-1860.9,1261.34,-493.71,70.26,-39.5,121.3,-13.63,8.94
-44.57,-1815.32,1358.83,-477.81,79.73,-14.73,121.53,-4.81,9.98
-46.09,-1724.41,1456.44,-445.95,89.7,17.65,115.02,7.01,10.22
-49.17,-1627.96,1602.84,-412.55,102.5,49.2,117.87,18.54,10.71
-48.69,-1491.95,1788.62,-365.12,121.13,78.47,136.15,29.03,12.89
-46.86,-1295.73,1891.28,-300.07,132.62,112.7,146.48,40.43,14.2
-43.11,-1026.25,1939.83,-213.02,141.89,158.36,132.74,54.73,13.98
-40.71,-734.6,1974.54,-124.48,147.07,211.1,96.99,69.9,11.55
-40.8,-481.3,2173.16,-51.32,166.89,244.7,93.03,77.62,11.19
-35.6,-261.73,2333.36,8.02,182.61,248.46,119.87,75.32,13.13
-20.71,-96.75,2467.17,51.84,196.35,221.09,149.86,63.96,15.11
27.34,-251.31,2493.75,10.69,199.88,123.55,142.1,35.22,14.2
52.03,-523.78,2538.11,-67.29,202.05,-18.84,98.06,-5.04,9.46
59.26,-660.58,2510.15,-111.64,202.78,-133.81,51.48,-38.01,5.3
57.6,-768.43,2409.98,-148.07,200.99,-186.21,-1.01,-54.4,1.89
61.83,-744.54,2242.15,-146.13,199.37,-132.89,-54.8,-41.49,0.44
58.91,-642.45,1993.96,-120.44,187.84,-40.22,-127.97,-15.86,-2.57
53.2,-547.54,1796.05,-97.37,177.88,28.73,-177.51,4.13,-5.72
50.37,-401.92,1571.11,-61.95,161.42,87.74,-206.22,20.86,-9.52
48.17,-163.19,1360.44,-4.77,146.33,135.99,-213.16,33.1,-12.75
45.43,59.28,1112.79,43.33,126.2,175.37,-215,41.2,-15.03
43.63,346.56,930.92,105.66,110.85,222.56,-214.74,50.56,-16.52
38.86,639,778.81,165.46,97.28,257.86,-197.89,56.19,-16.01
36.46,879.21,679.77,210.89,88.39,266.21,-166.5,55.23,-14.16
33.94,971.84,605.5,227.73,81.25,236.49,-123.88,47.49,-10.94
30.91,968.76,527,224.52,72.66,159.18,-95.67,30.24,-8.97
28.8,848.06,457.49,199.09,64.79,52.69,-77.29,8.42,-7.82
25.8,691.65,385.86,161.29,56.54,-47.77,-71.52,-12.4,-7.78
23.8,531.19,303.3,121.55,46.92,-113.71,-72.67,-27.17,-8.26
21.71,326.24,247.64,74.31,40.37,-158.21,-69.58,-37.44,-8.04
20.2,133.36,208.83,28.3,35.12,-177.78,-61.96,-42.56,-7.36
15.89,-25.41,151.53,-9.22,28.13,-181.84,-54.8,-43.21,-6.68
13.54,-182.76,133.92,-50.62,25.97,-176.92,-42.01,-42.63,-5.24
14.63,-341.98,115.72,-92.3,23.78,-164.47,-32.42,-41.12,-4.06
13.8,-455.67,96.04,-122.77,21.4,-148.89,-24.69,-38.47,-3
12.37,-501.12,68.16,-134.2,18.03,-122.08,-19,-32.22,-2.3
10.4,-510.31,2.4,-138.64,9.39,-81.25,-29.63,-21.84,-3.72
8.86,-512.94,-33.09,-140.81,4.89,-39.54,-37.77,-11.36,-4.81
7.63,-527.75,-55.84,-144.48,2.05,-15.41,-39.23,-5.05,-5.03
7.14,-549.2,-66.73,-149.91,0.05,-11.04,-31.6,-3.73,-4.18
6.51,-568.27,-75.8,-155.05,-1.88,-14.76,-17.83,-4.16,-2.59
6.37,-589.35,-108.95,-160.91,-6.82,-18.77,-16.02,-5.01,-2.6
5.94,-613.99,-122.82,-169.7,-9.4,-20.65,-16.47,-6.06,-2.84
5.43,-661.76,-140.8,-183.98,-11.85,-26.46,-18.29,-8.2,-2.99
5.26,-691.65,-148.16,-192.81,-12.18,-31.35,-16.3,-9.79,-2.4
5.17,-701.67,-140.96,-195.27,-11.77,-29.74,-7.43,-9.14,-1.09
4.51,-698.62,-146.8,-194.16,-12.62,-20.46,-3.19,-5.99,-0.44
4,-745.35,-164.46,-207.3,-14.84,-16.96,-2.94,-4.77,-0.44
3.69,-805.2,-184.65,-224.38,-17.36,-26.65,-7.99,-7.5,-1.14
3.49,-852.32,-193.89,-237.8,-18.51,-40.47,-12.74,-11.54,-1.63
3.14,-853.34,-200.12,-237.78,-19.28,-41.49,-12.01,-11.83,-1.51
2.63,-837.99,-213.23,-233.4,-20.27,-23.31,-9.73,-6.65,-1.09
2.23,-831.76,-218.45,-231.08,-20.75,-3.91,-7.16,-1.01,-0.67
1.89,-820.94,-224.17,-227.63,-21.42,8.4,-6.39,2.6,-0.55
1.23,-805.25,-230.01,-222.33,-22.13,11.33,-5.59,3.57,-0.51
0.14,-762.18,-232.02,-209.23,-21.73,17.89,-3.45,5.64,-0.25
-4.4,-736.32,-259.48,-200.96,-25.01,25.13,-7.51,7.82,-0.7
-8.31,-767.99,-272.04,-209.62,-26.55,17.68,-11,5.7,-1.13
-11.86,-802.71,-300.49,-219.67,-30.13,0.04,-16.53,0.43,-1.89
-14,-813.06,-312.03,-221.69,-32.23,-16.86,-18.5,-4.47,-2.41
-15.74,-817.07,-328.09,-222.02,-34.43,-20.82,-16.09,-5.56,-2.25
-17.31,-848.89,-365.18,-230.36,-39.19,-17.78,-19.76,-4.52,-2.76
-19.11,-873.72,-379.73,-236.96,-41.06,-17.89,-19.53,-4.44,-2.68
-20.6,-904.51,-367.62,-245.09,-40.15,-24.08,-14.65,-6.3,-2.05
-21.86,-928.84,-339.34,-251.64,-36.71,-28.22,-0.83,-7.57,-0.35
-21.26,-953.57,-283.5,-258.03,-29.67,-27.04,22.13,-7.26,2.56
-21.43,-990.46,-234.22,-268.63,-24.78,-29.2,39.41,-7.99,4.54
-21.89,-1056.64,-189.6,-287.44,-20.18,-37.94,48.17,-10.64,5.44
-22.83,-1139.24,-140.41,-312.45,-15.62,-54.23,51.39,-15.72,5.43
-23.86,-1211.1,-84.94,-333.37,-10.48,-68.86,51.45,-20.25,5.03
-24.11,-1282.51,-31.11,-354.74,-6.28,-77.09,53.6,-22.82,4.95
-24.26,-1345.04,25.99,-373.21,-0.61,-76.09,56.73,-22.62,5.14
-25.17,-1423.95,82.04,-397.81,5.16,-75.36,58.46,-22.54,5.46
-24.23,-1473.32,146.79,-412.25,11.32,-72.7,60.77,-21.84,5.84
-23.77,-1498.86,197.36,-418.85,16.27,-63.37,61.12,-18.76,6.06
-23.71,-1523.54,227.74,-425.91,18.94,-51.66,55.43,-14.95,5.4
-23.69,-1536.28,264.53,-429.46,21.72,-37.09,48.28,-10.25,4.46
-23.46,-1546.88,310.85,-432.27,24.77,-29.1,43.31,-7.83,3.62
-23.09,-1551.72,370.81,-433.5,29.79,-24.5,46.85,-6.51,3.67
-23.46,-1566.87,437.78,-438.79,34.34,-22.6,56.56,-6.08,4.27
-23.74,-1585.92,503.17,-445.7,36.34,-24.91,64.43,-7.11,4.26
-23.57,-1619.17,594.46,-457.85,39.91,-30.97,74.06,-9.59,4.06
-23.2,-1679.78,717.76,-480.49,41.81,-43.49,89.31,-14.5,3.33
-22.06,-1723.56,857.08,-496.09,47.96,-52.47,109.79,-18,3.63
-21.51,-1737.56,946.55,-500.95,51.97,-51.46,119.68,-17.76,4.29
-21.14,-1733.46,996.2,-498.5,55.27,-38.49,108.22,-12.92,4.45
-19.77,-1708.32,1053.45,-488.41,60.19,-15.92,86.24,-4.44,4.78
-18.74,-1662.1,1064.66,-469.88,61.91,6.53,57.48,4,3.98
-18.6,-1604.28,1048.34,-447.26,62.53,25.7,32.43,11.25,3.14
-19.66,-1536.18,1036.35,-420.99,63.33,42.47,12.56,17.45,2.19
-18.86,-1470.43,1078.29,-395.95,69.62,53.54,6.94,21.42,2.35
-18.66,-1419.64,1166.39,-377.11,79.2,56.01,27.98,21.93,4.48
-18.49,-1357.09,1283.12,-353.45,91.88,55.95,64.57,21.6,7.78
-18.69,-1288.37,1371.08,-328.81,102.3,56.46,92.1,21.34,10.35
-17.97,-1196.94,1434.83,-295.6,110.42,64.1,96.51,23.76,10.82
-16.06,-1071.12,1476.26,-251.33,117.03,82.76,81.85,30.03,9.78
-14.86,-927.12,1523.44,-202.26,124.32,105.61,63.15,37.34,8.32
-13.51,-771.57,1578.18,-151.03,132.33,129.19,54.69,44.55,7.76
-13.26,-603.39,1603.8,-97.67,137.51,148.51,48.27,49.59,7.32
-10.14,-429.81,1609.19,-45.1,140.73,161.44,38.83,51.98,6.45
-3.43,-297.13,1581.5,-5.92,140.78,161.81,18.87,50.4,4.53
6.69,-280.73,1528.08,-1.11,136.94,131.03,-8.23,39.88,1.64
14.77,-318.83,1471.3,-12.52,132.43,74.36,-30.8,22.24,-1.02
23.57,-420.49,1502.4,-42.34,136.37,2.24,-28.76,0.71,-1.35
32.37,-611.81,1539.89,-100.87,140.2,-74.67,-7.41,-22.4,0.18
40,-731.25,1576.18,-140.1,144.43,-117.65,19.89,-36.07,2.62
43.71,-742.27,1593.62,-146.01,149.01,-114.54,35.24,-36.08,4.46
46.23,-653.04,1603.85,-121.2,155.48,-58.75,29.05,-20.04,5.05
46.6,-473.09,1610.36,-70.04,162.88,36.16,20.26,8.22,6
48.57,-241.2,1523,-7.88,159.46,125.47,-5.57,34.18,4.76
46.54,-11.71,1435.18,50.2,155.49,187.89,-36.46,50.7,2.07
44.34,166.03,1321.57,92.33,147.38,210.64,-70.86,54.86,-1.99
42.69,385.41,1153.11,142.12,133.22,213.35,-108.88,52.62,-6.81
41.23,630.35,961.13,195.1,116.83,215.41,-138.51,50.05,-10.48
37.66,870.39,787.91,241.85,100.73,224.81,-164.3,48.98,-13.83
34.83,968.24,665.15,258.3,89.4,211.17,-167.62,43.58,-14.78
31.57,938.73,581.55,249.7,80.74,146.23,-144.7,28.12,-13.28
28.97,793.74,544.51,216.72,76.12,40.1,-105.49,5.1,-10.28
24.54,631.8,500.43,179.31,69.79,-66.25,-71.52,-17.05,-7.71
16.8,485.34,481.06,145,67.29,-130.17,-47.05,-30.46,-5.74
12.77,387.04,460.67,122.13,64.95,-145.72,-32.59,-33.78,-4.27
12.77,316.32,448.49,104.33,64.26,-125.78,-25.08,-29.55,-3.08
12.46,248.9,434.39,87.21,62.86,-100.04,-18.16,-23.98,-1.9
12.91,169.5,407.73,65.28,59.27,-83.79,-18.8,-20.99,-2
12.66,76.98,396.31,40.57,58.53,-83.56,-18.32,-21.8,-1.96
12.23,20.09,371.66,25.6,55.24,-83.38,-20.45,-22.02,-2.4
11.94,-17.21,349.37,15.94,52.62,-75.26,-21.82,-19.88,-2.61
11.2,-52.06,320.48,6.47,49.34,-60.96,-23.3,-15.92,-2.73
10.63,-142.15,275.98,-20.74,44.29,-58.3,-30.31,-15.89,-3.59
9.94,-237.19,247.96,-47.8,41.11,-71.15,-33.19,-20.07,-3.81
9.34,-296.29,231.51,-64.98,39.25,-81.39,-31.93,-23.33,-3.65
8.77,-301.81,203.49,-66.34,36.05,-72.15,-28.94,-20.67,-3.31
8,-298.38,180.26,-65.38,33.39,-44.08,-24.64,-12.39,-2.83
7.29,-300.41,166.08,-66.06,32.43,-18.78,-22.46,-5.21,-2.46
6.83,-305.42,156.21,-67.59,30.82,-7.18,-19.62,-1.92,-2.17
6.23,-314.76,146.58,-70.36,30.26,-8.37,-14.46,-2.37,-1.52
5.97,-330.66,133.11,-75.03,28.2,-12.53,-11.91,-3.6,-1.34
5.51,-366.24,123,-86.83,26.91,-19.92,-11.31,-6.05,-1.44
4.97,-389.82,113.76,-94.7,25.82,-25.95,-11.11,-8.15,-1.39
4.37,-405.27,108.55,-99.17,25.23,-27.73,-9.66,-8.77,-1.28
3.54,-413.67,104.99,-101.68,24.83,-24.06,-7.05,-7.57,-0.86
3.11,-458.9,90.56,-114.74,23.16,-24.33,-7.2,-7.25,-0.85
2.6,-500.97,81.59,-126.87,22.13,-30.91,-7.89,-8.94,-0.93
2.71,-521.54,79.82,-132.96,21.94,-35.24,-7.55,-10.21,-0.89
2.74,-502.33,66.71,-126.64,20.41,-27.2,-7.99,-7.74,-0.94
2.49,-490.98,57.13,-123.07,19.3,-9.62,-7.24,-2.52,-0.85
2.31,-483.71,47.13,-120.82,18.14,3.69,-8.1,1.39,-0.95
2.11,-479.56,45.46,-119.56,17.95,7.73,-7.67,2.54,-0.9
1.97,-475.36,43.31,-117.85,17.71,4.27,-4.6,1.46,-0.54
2.09,-481.54,44.22,-120.03,17.83,0.67,-1.62,0.31,-0.19
2.31,-491.18,42.6,-122.59,17.65,-3.53,0.42,-0.94,0.05
0.69,-494.48,40.28,-123.47,17.38,-6.15,0.44,-1.73,0.05
0.06,-488.59,35.12,-121.63,16.78,-5.26,-0.41,-1.5,-0.05
-0.17,-504.38,34.41,-126.41,16.71,-5.44,-1.03,-1.53,-0.12
-0.63,-529.97,25.71,-133.77,15.69,-9.8,-2.24,-2.86,-0.26
-0.8,-548.68,22.73,-139.36,15.35,-16.03,-2.7,-4.72,-0.32
-0.46,-554.96,19.98,-141.23,15.03,-18.78,-2.42,-5.55,-0.29
-0.26,-543.72,12.03,-137.73,14.1,-11.43,-3.27,-3.34,-0.39
-0.11,-550.05,-5.13,-139.66,12.73,-4.54,-5.46,-1.34,-0.51
-0.09,-554.46,-6.94,-140.56,12.03,-1.62,-6.69,-0.39,-0.69
-0.31,-548.71,-11.39,-138.62,11.39,-0.69,-6.43,-0.04,-0.73
-1,-540.67,-31.52,-136.07,8.97,-0.03,-7.62,0.18,-0.96
-0.43,-557.43,-60.33,-141.64,5.54,-0.77,-11.8,-0.17,-1.55
-2.23,-597.9,-97.26,-154.31,-0.17,-10.18,-21.31,-3.26,-2.83
-6.09,-599.05,-114.26,-154.27,-2.52,-16.38,-25.56,-5.15,-3.52
-11.29,-491.5,-144.7,-120.52,-5.61,5.22,-26.5,1.69,-3.55
-14.17,-344.57,-183.76,-76.25,-8.87,53.07,-27.96,16.39,-3.26
-15.26,-140.91,-206.1,-17.38,-10.56,117.19,-27.31,35.27,-2.55
-15.54,59.88,-225.32,38.15,-11.98,167.79,-27.01,49.05,-2.23
-15.49,255.39,-236.62,90.45,-12.47,191.4,-21.23,54.07,-1.53
-15.57,436.58,-242.57,136.75,-12.32,198.13,-13.49,54.01,-0.72
-16.14,700.78,-266.01,201.6,-14.33,209.09,-12.34,54.5,-0.62
-17.2,1151.34,-260.43,303.97,-12.79,266.98,-8.52,65.39,-0.16
-17.74,1581.09,-249.74,393.54,-9.99,342.1,-2.87,78.78,0.66
-18.14,2061.02,-248.03,485.42,-9.42,419.98,2.18,90.72,1.24
-18,2517.42,-250.27,566.26,-8.98,463.02,6.14,93.22,1.65
-17.66,2939.92,-233.47,635.14,-6.13,461.69,7.2,85.96,1.7
-17.14,3185.13,-252.53,672.42,-7.64,420.51,2.86,73.47,1.08
-18.03,2959.49,-309.17,637.13,-15.06,259.2,-10.42,43.85,-0.7
-19.06,2283.48,-362.89,525.73,-22.5,-32.12,-28.04,-5.01,-3.3
-19.49,1507.54,-387.9,381.01,-27.14,-365.08,-39.92,-62.79,-5.39
-19.77,873.09,-380.14,248.17,-28.54,-598,-31.44,-108.11,-5.1
-19.86,300,-337.76,114.48,-26.52,-665.55,-5.47,-130.37,-2.61
-20.4,-168.3,-229.14,-7.7,-17.98,-605.78,33.87,-131.87,1.25
-20.4,-569.2,-73.84,-121.65,-6.47,-515.91,80.28,-125.08,5.5
-20,-838.46,117.76,-202.84,6.22,-427.12,128.71,-113.17,9.29
-19.57,-1013.58,246.23,-257.77,15.15,-328.76,154.66,-93.65,11.11
