Flow,D1,D2,P1,P2,dD1,dD2,dP1,dP2
-12.31,-62.28,-319.42,-19.34,-27.4,53.94,8.37,24.62,1.3
-11.83,3.73,-280.16,9.64,-22.42,60.15,15.24,27.04,2.14
-11.6,64.89,-234.33,36.03,-16,63.18,27.48,27.97,3.68
-11.26,119.36,-179.59,59.52,-8.98,63.22,40.02,27.65,5.32
-11.43,163.5,-141.15,78.16,-4.16,57.2,46.27,24.7,6.1
-11.66,200.02,-111.77,93.38,-0.53,49.52,43.65,21.14,5.68
-11.51,228.41,-80.4,105.09,3.32,41.07,38.29,17.33,4.84
-11.4,252.4,-47.26,115.27,7.37,33.27,33.33,13.92,4.15
-9.83,268.3,-4.63,121.5,13.21,26.21,34.63,10.87,4.41
-6.69,275.29,55.45,124.27,20,18.87,42.03,7.76,5.26
-1.97,261.5,74.52,118.63,22.15,8.5,42.42,3.45,5.21
4.97,200.62,64.33,93.6,20.84,-11.74,31.52,-4.89,3.78
8.17,146.6,52.89,71.05,19.4,-32.87,13.72,-13.57,1.53
10.26,91.18,62.01,47.55,20.46,-49.76,0.44,-20.67,0.02
11.8,40.99,79.97,25.93,21.93,-56.89,2.08,-23.87,0.11
12.46,-6.82,103.54,5.04,23.27,-54.25,11.7,-23.09,0.92
12.34,-55.62,139.69,-16.93,27.19,-52.76,22.61,-22.84,2.01
12.2,-102.89,163.21,-37.97,28.57,-51.25,27.23,-22.49,2.3
11.71,-144.74,200.89,-57.33,31.35,-49.71,31.09,-22.13,2.56
11.49,-189.71,236.52,-78.47,33.81,-48.54,33.56,-21.97,2.65
11.31,-234.67,266.4,-99.61,32.27,-47.54,33.44,-21.83,1.65
11.06,-268.2,272.05,-115.84,29.03,-44.98,29.03,-21.01,0.28
11.03,-294.38,289.29,-128.45,30.05,-40.46,21.9,-19.09,-0.66
9.77,-311.19,241.07,-136.88,24.13,-32.61,3.76,-15.58,-2.09
9.8,-340.57,192.15,-151.45,18.94,-27.45,-17.54,-13.34,-3.11
9.69,-365.51,152.33,-163.99,14.35,-25.72,-33.4,-12.67,-4.02
9.03,-386.29,125.97,-174.6,11.88,-25.21,-41.4,-12.59,-4.59
7.71,-396.75,107.78,-179.92,9.87,-22.91,-33.18,-11.5,-3.54
5.71,-398.83,106,-180.76,9.69,-15.88,-21.56,-7.98,-2.27
3.57,-399.24,118.97,-180.94,11.9,-8.99,-8.48,-4.47,-0.67
1.26,-395.95,143.71,-179.31,15,-3.04,4.96,-1.46,0.88
-0.91,-393.62,149.8,-178.16,15.76,0.17,12.6,0.14,1.78
-3.94,-386.46,155.36,-174.66,17.72,2.41,13.54,1.19,2.08
-6.63,-372.75,155.57,-167.67,18.71,5.72,9.23,2.86,1.74
-8.8,-348.69,145.71,-155.91,19.72,11.13,1.88,5.53,1.37
-9.49,-317.77,147.65,-140.66,21.12,18.68,-0.36,9.25,1.43
-10.51,-276.08,117.28,-120.66,18.42,27.48,-7.29,13.46,0.55
-11.31,-241.42,88.14,-103.93,15.79,33.61,-15.17,16.32,-0.53
-11.94,-201.52,82.18,-85.16,15.91,37.32,-17.49,17.94,-1.11
-12.14,-156.28,91.48,-64.22,17.21,40.16,-13.56,19.04,-0.85
-12.6,-101.61,103.41,-38.97,19.31,43.98,-1.21,20.58,0.51
-12.69,-35.6,136.96,-9.3,24.11,51.91,13.2,23.9,2.21
-12.6,40.65,173.63,24.24,29.29,61.47,24.26,27.83,3.59
-13.09,135.61,188.83,65.01,31.91,73.84,28.02,32.74,4.17
-13.46,229.04,219.83,104.44,36.39,84.78,30.11,36.82,4.45
-13.94,309.01,274.54,137.22,42.97,89.61,33.91,38.17,4.76
-14.17,378.65,322.93,165.51,48.61,87.1,40.38,36.45,5.27
-14.03,427.95,356.35,185.39,53.09,75.84,45.96,31.26,5.78
-13.34,461.28,398.92,198.5,57.45,60.94,46.36,24.78,5.57
-12.6,475.73,410.71,204.08,58.62,44.29,37.37,17.85,4.37
-12.31,496.5,393.34,212.05,56.53,31.02,22.16,12.34,2.5
-12.66,509.05,390.78,216.8,56.18,22.33,9.01,8.75,0.89
-11.89,521.87,429.03,221.63,60.51,17.92,6.73,6.95,0.73
-10.11,528.04,519.55,224.3,71.4,15.34,28.1,6,3.33
-6.11,517.56,629.93,220.35,83.88,8.32,63.13,3.34,7.38
1.4,481,695.57,206.3,91.12,-4.02,84.22,-1.38,9.74
9.63,402.84,731.97,175.83,95.07,-26.75,81.59,-10.22,9.32
15.14,291.07,761.33,131.22,97.56,-57.49,62.14,-22.49,6.81
17.94,169.99,715.93,81.1,90.37,-87.63,27.44,-34.99,2.4
18.63,72.72,603.35,39.86,77.35,-104.62,-16.43,-42.62,-2.77
18.71,12.41,532.92,13.76,68.63,-100.14,-52.14,-41.64,-6.88
17.66,-26.28,427.62,-3.56,55.83,-79.93,-81.84,-33.98,-10.12
17,-70.88,323.12,-23.79,43.61,-59.2,-93.26,-25.78,-11.14
16.31,-113.75,241.08,-43.54,32.7,-47.14,-90.92,-21.06,-11.12
15.8,-146.65,161.05,-58.71,22.31,-42.46,-90.9,-19.28,-11.31
14.94,-164.2,64.98,-67.24,10.64,-37.41,-87,-17.16,-10.95
13.54,-177.9,-13.18,-74.12,1.19,-28.98,-83.54,-13.49,-10.53
12.4,-189.26,-62.22,-79.98,-4.78,-20.97,-77.16,-9.97,-9.49
11.57,-197.48,-118.31,-84.75,-11.63,-15.56,-68.05,-7.68,-8.26
11.29,-210.27,-157.93,-91.12,-15.85,-14.15,-54.86,-7.08,-6.55
10.89,-225.15,-187.17,-98.34,-18.66,-14.58,-44.37,-7.22,-5.07
10.57,-243.69,-205.77,-107.54,-20.76,-16.71,-35.75,-8.15,-3.91
10.06,-262.8,-241.51,-116.79,-25.8,-19.44,-29.71,-9.33,-3.35
9.54,-276.89,-266.25,-123.94,-29.05,-20.02,-27.52,-9.66,-3.4
7.86,-293.6,-309.67,-132.09,-34.55,-19.77,-31.16,-9.58,-4.08
7.46,-317.25,-347,-143.53,-39.29,-20.31,-35.9,-9.83,-4.68
6.83,-339.68,-368.42,-154.4,-42.03,-21.67,-34.52,-10.48,-4.39
6.03,-356.95,-384.2,-163.12,-43.42,-22.63,-30.7,-10.97,-3.76
4.71,-364.14,-400.24,-166.74,-45.33,-19.85,-23.19,-9.7,-2.72
3.06,-368.89,-397.82,-169.11,-45,-14.32,-14.76,-7.07,-1.63
1.6,-372.67,-382.1,-170.99,-43.02,-9.11,-5.51,-4.54,-0.51
-1.69,-372.05,-364.11,-170.7,-40.76,-4.98,4.48,-2.47,0.62
-5.11,-365.71,-342.53,-167.32,-38.05,-1.55,13.71,-0.72,1.76
-7.71,-353.74,-327.14,-161.4,-35.49,2.95,17.09,1.53,2.3
-9.49,-336.12,-316.68,-152.81,-34.04,8.51,15.98,4.25,2.25
-10.8,-311.46,-325.76,-140.9,-34.54,14.61,9.63,7.18,1.6
-11.63,-277.94,-324.05,-124.87,-33.54,21.49,3.33,10.39,0.97
-12.86,-230.44,-353.54,-102.11,-36.46,30.37,-6.44,14.59,-0.16
-14.34,-167.61,-396.58,-72.76,-40.49,41.89,-19.15,19.92,-1.49
-15.17,-87.73,-417.53,-36.26,-42.82,56.09,-26,26.28,-2.36
-15.26,-9.04,-418.51,-0.76,-42.25,68.61,-25.7,31.66,-2.38
-15.11,69.81,-405.65,34.16,-39.82,76.75,-13.02,34.84,-0.85
-14.74,136.79,-381.97,63.04,-36.62,77.76,3.76,34.71,1.08
-14.66,196.05,-361.23,88.07,-33.98,72.73,14.64,31.88,2.35
-14.37,252.19,-340.79,111.74,-32.06,66.51,19.82,28.63,2.66
-14.03,306.48,-319.38,134.02,-29.56,60.74,21.35,25.67,2.56
-13.89,354.19,-289.39,153.64,-25.87,56.59,22.85,23.64,2.66
-13.57,399.36,-262.9,171.71,-22.61,53.14,25.13,21.92,2.99
-13.09,449.34,-256.09,190.98,-21.17,51.19,23.06,20.7,2.99
-12.86,503.85,-244.29,211.93,-19.58,51.66,18.92,20.49,2.59
-12.09,543.43,-241.47,226.93,-19.24,51.17,12.05,19.93,1.76
-11.49,575.99,-236.53,239.5,-18.03,47.77,7.33,18.47,1.24
-10,586.47,-209.48,243.79,-14.54,37.79,10.63,14.68,1.61
-7.11,580.66,-154.48,241.62,-7.72,22.86,21.62,9,2.96
-2.4,557.56,-90.67,232.83,0.1,6.44,38.69,2.74,4.99
4.69,509.42,-19.24,214.39,8.77,-13.2,55.5,-4.84,6.89
10.14,410.74,66.59,176.02,17.78,-39.54,68.77,-15.11,8.15
15.2,270.94,150.41,120.08,24.78,-74.3,76.68,-29,8.3
17.74,134.3,202.09,63.49,28.8,-106.71,75.54,-42.53,7.37
18.29,19.65,224.1,14.46,29.53,-124.41,62.31,-50.73,5.28
17.86,-68.97,206.58,-24.47,27.01,-120.49,35.52,-50.41,2.35
17.26,-126.3,185.31,-50.16,24.38,-99.79,7.64,-42.86,-0.23
16,-158.7,122.55,-64.89,17.57,-73.8,-19.59,-32.4,-2.73
15.03,-194.65,66.88,-81.74,11.08,-53.04,-39.75,-23.8,-4.61
14.14,-227.17,28.77,-96.98,5.89,-40.25,-47.46,-18.42,-5.55
13.29,-253.8,-9.26,-109.91,1.8,-34.63,-48.51,-16.13,-5.7
12.14,-269.82,-44.41,-117.72,-2.35,-30.84,-41.35,-14.52,-4.94
10.89,-275.3,-81.36,-120.57,-6.84,-23.44,-37.41,-11.12,-4.45
9.37,-279.23,-97.17,-122.67,-8.78,-15.91,-32.97,-7.6,-3.85
8.43,-281.05,-120.24,-123.79,-11.62,-9.98,-28.18,-4.76,-3.4
7.86,-298.92,-141.81,-132.52,-14.29,-10.15,-24.23,-4.84,-2.96
7.89,-324.12,-151.87,-145.12,-15.55,-15.57,-19.6,-7.49,-2.4
7.89,-344.88,-159.96,-155.42,-17.22,-21.24,-16.92,-10.27,-2.21
7.63,-358.63,-178.31,-162.29,-19.69,-23.72,-14.84,-11.52,-2.06
7.69,-367.02,-194.11,-166.51,-21.75,-20.35,-14.74,-9.92,-2.08
6.51,-368.93,-244.2,-167.53,-28.06,-14.05,-23.72,-6.85,-3.14
6,-375.14,-282.05,-170.94,-32.87,-9.59,-32.99,-4.75,-4.16
5.83,-379.4,-313.25,-173.48,-36.86,-7.21,-37.87,-3.7,-4.75
5.4,-384.77,-337.45,-176.3,-39.98,-6.65,-37.76,-3.5,-4.75
4.66,-386.49,-349.49,-177.56,-41.57,-6.37,-28.86,-3.42,-3.64
3.23,-385.26,-354.37,-176.82,-41.61,-4.46,-20.39,-2.39,-2.45
2.03,-384,-347.01,-176.19,-40.56,-2.5,-10.72,-1.32,-1.13
0.51,-382.29,-334.6,-175.35,-38.99,-0.6,-1.37,-0.32,0.08
-1.26,-379.77,-320.92,-174.11,-37.28,0.46,5.63,0.27,0.91
-3.66,-375.02,-300.13,-171.48,-34.69,1.42,11.6,0.77,1.52
-5.66,-366.29,-279.52,-167.11,-31.48,3.33,15.36,1.75,2.09
-7.69,-352.25,-283.89,-160.2,-31.91,6.54,12.93,3.33,1.87
-8.86,-330.83,-278.4,-149.75,-30.58,11.4,8.92,5.67,1.51
-10.37,-296.2,-288.8,-132.72,-31.13,18.84,1.2,9.25,0.7
-11.54,-268.92,-305.35,-119.55,-32.43,24.8,-6.9,12.12,-0.21
-12.37,-231.76,-320.94,-101.87,-33.61,30.2,-11.42,14.63,-0.63
-12.91,-184.97,-327.27,-79.91,-34.26,35.71,-14.39,17.09,-1.09
-13.2,-121.61,-319.65,-50.65,-32.02,43.58,-9.8,20.5,-0.47
-13.46,-54.22,-303,-19.77,-29.63,54.43,-0.81,25.3,0.61
-13.37,-1.13,-277.55,4.01,-26.39,59.9,9.76,27.51,1.81
-13.2,50.47,-260.05,26.74,-23.6,60.05,16.38,27.21,2.61
-12.94,97.87,-236.99,47.65,-19.96,55.48,19.62,24.82,2.95
-12.91,140.72,-208.01,66.1,-14.9,50.18,21.93,22.13,3.53
-13.06,181.96,-183.86,83.6,-10.94,47.12,22.94,20.53,3.92
-12.97,223.39,-171.46,101.29,-9.21,44.65,22.14,19.26,3.76
-12.97,265.4,-157.21,118.76,-7.44,43.62,18.81,18.57,3.06
-12.86,302.97,-152.16,134.51,-6.88,42.8,13.09,18.1,1.95
-12,332.7,-138.03,146.66,-4.55,40.23,10.38,16.89,1.51
-9.4,332.95,-96.2,146.76,0.07,30.81,16.31,12.85,2.15
-4.26,305.29,-33.5,135.5,7.58,13.09,29.79,5.51,3.71
4.74,256.48,33,115.84,14.93,-10.09,47.1,-3.99,5.6
10.23,190.7,97.16,88.23,21.13,-34.36,59.76,-14.04,6.67
13,113.66,135.18,55.56,24.6,-53.99,59.29,-22.38,6.32
14.77,40.72,154.4,24.05,25.93,-66.27,47.84,-27.91,4.7
15.34,-21.73,156.22,-3.74,25.86,-70.11,30.43,-30.1,2.72
15.29,-77.33,151.51,-28.66,24.54,-67,13.01,-29.24,0.86
14.91,-119.01,121.48,-47.56,20.73,-58.52,-3.05,-25.98,-0.87
14.4,-148.14,99.91,-60.9,18.06,-47.97,-14.46,-21.58,-2.06
13.37,-168.56,43.59,-70.31,11.22,-37.16,-27.89,-16.86,-3.56
12.54,-195.94,-4.07,-83.33,5.4,-29.59,-39.29,-13.62,-4.79
11.94,-225.27,-36.88,-97.15,0.71,-27.15,-42.69,-12.66,-5.31
11.29,-251.52,-63.62,-109.59,-2.77,-27.69,-41.64,-13.02,-5.29
10.49,-266.36,-87.18,-116.69,-5.75,-26.68,-33.26,-12.6,-4.32
9.4,-272.93,-112.91,-120.2,-9.62,-21.29,-28.22,-10.13,-3.79
8.4,-277.68,-130.7,-122.64,-12.02,-14.61,-25.37,-7.04,-3.41
7.6,-280.64,-155.11,-124.2,-15.14,-9.11,-24.59,-4.47,-3.31
7.31,-285.65,-178.48,-126.72,-17.46,-6.94,-24.7,-3.42,-3.14
6.97,-293.96,-197.31,-131.42,-19.7,-7.43,-24.18,-3.72,-2.84
6.91,-305.09,-205.74,-137.36,-21.41,-9.3,-22.07,-4.76,-2.65
6.51,-312.72,-225.34,-141.29,-24.74,-10.77,-19.96,-5.55,-2.67
6.4,-320.68,-230.95,-144.97,-25.74,-11.05,-16.83,-5.61,-2.54
4.51,-327.48,-247.98,-148.24,-28.69,-10.09,-16.51,-4.96,-2.64
3.03,-343.16,-253.57,-155.85,-29.67,-10.6,-15.92,-5.1,-2.48
-0.2,-352.1,-250.3,-160.22,-29.39,-11.43,-11.42,-5.49,-1.76
-5.86,-348.39,-246.02,-158.41,-28.29,-9.2,-7.34,-4.45,-1.01
-9.26,-328.76,-244.82,-148.86,-26.76,-1.91,-2.53,-0.92,0.11
-11.43,-298.43,-237.57,-133.9,-24.24,10.22,0.07,5.02,0.96
-12.86,-261.64,-220.51,-116.17,-21.07,22.15,3.41,10.81,1.71
-13.49,-216.74,-219.09,-94.53,-20.66,32.27,4.74,15.67,1.77
-13.89,-167.73,-209.62,-71.46,-18.16,39.8,6.17,19.14,1.8
-14.2,-122.91,-187.81,-50.68,-15.11,44.15,8.74,20.95,1.89
-14.49,-77.27,-171.43,-29.49,-13,46.15,11.1,21.67,1.99
-14.69,-29.48,-163.73,-7.83,-12.06,46.64,13.47,21.6,2.11
-14.57,22.95,-153.98,15.54,-10.88,47.87,12.43,21.86,1.68
-14.46,70.89,-159.25,36.92,-10.96,49.44,6.57,22.32,0.99
-14.86,122.6,-165.42,59.41,-10.33,50.93,0.91,22.67,0.61
-14.94,175.53,-162.16,82.03,-9.61,52.12,-1.44,22.88,0.53
-14.74,230.48,-148.81,105.48,-7.89,53.35,0.26,23.13,0.73
-14.63,296.89,-128.28,133.04,-5.99,57.6,7.5,24.56,1.25
-14.71,361.04,-93.72,159.5,-1.89,61.66,17.5,25.94,2.08
-14.86,420.19,-61.74,183.25,1.98,64.05,25.5,26.56,2.97
-14.31,472.24,-20.88,203.77,6.97,62.94,32.3,25.67,3.83
-13.57,511.43,26.78,219.37,12.77,56.41,38.53,22.73,4.72
-12.37,537.66,76.84,229.55,18.82,46.89,43.39,18.68,5.33
-9.49,547.25,120.27,233.23,24.04,34.37,46.81,13.61,5.73
-4.31,531.08,170.21,226.96,30,17.65,48.42,7,5.89
5.14,496.86,193.78,213.67,32.13,-1.45,43.8,-0.5,5.17
11.23,414.74,232.28,181.4,36.5,-27.77,39.68,-10.81,4.54
15.89,296.3,278.07,133.35,40.53,-60.36,39.17,-23.91,4.16
18.09,185.72,309.95,87.41,43.25,-88.17,37.9,-35.53,3.71
18.71,104.58,319.15,52.89,44.04,-100.96,34.44,-41.39,3.29
18.34,51.74,315.2,29.67,43.47,-91.92,22.32,-38.45,1.97
17.26,9.36,300.61,10.96,41.71,-71.41,6.62,-30.52,0.48
16.51,-26.55,280.63,-5.03,39.32,-53.02,-6.2,-23.12,-0.81
16.06,-62.07,261.27,-21,36.35,-42.57,-13.6,-18.84,-1.75
15.46,-98.14,242.09,-37.38,33.24,-38.88,-17.22,-17.34,-2.4
14.8,-131.97,221.03,-52.92,30.51,-37.52,-18.53,-16.88,-2.68
13.97,-152.59,165.64,-62.85,23.17,-34.6,-25.89,-15.76,-3.66
13.4,-168.45,122.85,-70.43,17.84,-29.4,-34.33,-13.55,-4.57
12.26,-184.16,55.64,-77.95,9,-23.76,-46.29,-11.07,-6
11.57,-207.93,3.67,-89.59,2.48,-21.45,-53.88,-10.13,-6.94
10.89,-231.2,-34.85,-100.86,-2.95,-22.95,-51.69,-10.88,-6.71
10.29,-247.16,-75.42,-109.01,-7.49,-23.89,-48.67,-11.44,-6.25
9.11,-253.87,-111.6,-112.54,-11.23,-21.42,-41.63,-10.34,-5.07
8,-257.16,-135.39,-114.69,-14.01,-15.71,-36.07,-7.69,-4.19
7.26,-258.65,-158.27,-115.71,-16.83,-10.02,-31.57,-5.02,-3.53
6.6,-259.97,-184.52,-116.54,-20.13,-6.38,-27.67,-3.24,-3.22
6.31,-262.4,-203.74,-117.82,-21.94,-4.98,-24.83,-2.53,-2.92
6.06,-268.3,-209.49,-120.73,-23.19,-5.17,-21.09,-2.54,-2.53
5.69,-277.69,-209.27,-125.29,-23.96,-6.77,-14.52,-3.29,-1.93
4.94,-284.43,-216.49,-128.57,-25.74,-8.2,-8.75,-3.96,-1.52
4.23,-290.73,-223.27,-131.63,-26.21,-8.78,-6.31,-4.24,-1.29
1.63,-299.55,-227.92,-135.92,-27.36,-8.85,-6.67,-4.28,-1.23
-1.14,-311.23,-229.73,-141.6,-27.75,-9.36,-6.69,-4.53,-1.08
-5.2,-315.37,-230.77,-143.63,-27.94,-9.28,-4.81,-4.5,-0.74
-8.29,-309.43,-225.91,-140.74,-26.71,-6.3,-1.97,-3.06,-0.28
-10.26,-290.45,-223.31,-131.53,-25.61,1.08,0.3,0.52,0.35
-11.51,-267.87,-204.68,-120.32,-22.43,10.33,4.89,5.07,1.21
-12.43,-238.92,-190.75,-106.34,-19.85,18.75,9.39,9.16,1.99
-12.83,-203.47,-187.24,-89.44,-18.58,25.81,10.39,12.52,2.17
-13.11,-161.56,-175.09,-69.37,-16.24,31.86,10.92,15.35,2.25
-13.37,-119.96,-152.96,-49.91,-12.64,37.15,11.59,17.7,2.33
-13.49,-78.11,-131.42,-30.27,-9.14,40.54,15.13,19.18,2.78
-13.23,-34.74,-124.27,-10.42,-8.09,42.32,16.94,19.82,2.87
-13.03,9.96,-110.26,10.05,-6.34,43.28,15.94,20.04,2.52
-12.91,52.57,-111.82,29.1,-6.58,43.98,10.54,20.14,1.58
-13.06,90.17,-119.55,45.67,-7.61,43.25,3.86,19.54,0.55
-13.17,126.07,-119.88,61.29,-7.71,41.22,0.21,18.38,0.05
-13.29,163.44,-106.61,77.7,-6.12,39.24,0.19,17.3,0.03
-13.54,218.96,-87.04,101.39,-3.1,41.95,6.52,18.28,0.94
-13.83,280.24,-57.31,127.06,0.7,48.8,16.03,20.97,2.22
-13.8,334.39,-21.08,149,5.81,54.99,25.04,23.22,3.49
-12.77,379.31,18.24,167.12,10.75,56.49,32,23.43,4.38
-10.51,402.98,78.89,176.56,18.15,48.56,41.32,19.85,5.39
-7.26,407.9,147.19,178.82,26.36,34.24,51.68,13.92,6.52
-1.74,391.72,197.24,172.37,32.31,16.12,57.58,6.62,7.04
5.51,369.01,210.94,163.21,33.89,-1.51,51.61,-0.47,6.25
9.57,335.77,218.11,149.7,34.7,-15.84,35.6,-6.29,4.28
12.71,279.43,218.96,126.17,34.75,-30.08,17.89,-12.27,2.14
15.14,201.16,215.53,93.33,32.99,-46.22,5.92,-19.15,0.44
16.57,118.46,204.95,57.96,30.06,-63.17,-0.02,-26.51,-0.72
17.34,48.39,179.48,27.39,26.57,-73.66,-7.74,-31.32,-1.89
16.91,-2.2,143.13,4.95,22.08,-72.18,-17.48,-31.08,-2.99
16.23,-40.8,115.75,-12.41,18.73,-61.49,-24.96,-26.88,-3.48
15.31,-72.58,88.25,-27.19,15.38,-48.57,-28.67,-21.62,-3.57
14.66,-99.29,57.55,-39.58,11.63,-38.39,-28.96,-17.37,-3.53
14.03,-123.19,26.12,-50.73,7.78,-32.19,-28.43,-14.75,-3.45
13.34,-144.99,1.16,-60.97,4.06,-28.3,-28.49,-13.07,-3.6
12.94,-167.36,-12.2,-71.84,2.25,-26.08,-25.26,-12.14,-3.31
12.37,-188.06,-45.49,-81.76,-1.91,-24.76,-24.19,-11.64,-3.22
12.26,-207.25,-77.43,-90.95,-5.89,-23.62,-25.39,-11.2,-3.32
11.09,-221.71,-137.19,-98.22,-13.34,-21.67,-34.52,-10.37,-4.32
10.37,-244.76,-180.92,-109.07,-18.2,-20.96,-43.56,-10.02,-5.3
9.8,-269.93,-221.4,-121.48,-23.82,-22.01,-46.48,-10.6,-5.71
9.4,-294.42,-255.27,-133.43,-28.27,-23.93,-45.19,-11.58,-5.65
8.29,-310.56,-282.09,-141.36,-31.75,-24.22,-37.78,-11.75,-4.83
7.17,-318.65,-301.92,-145.35,-34.34,-20.16,-31.71,-9.86,-4.17
6.03,-326.61,-303.87,-149.28,-34.63,-14.93,-22.6,-7.31,-2.92
4.77,-331.23,-304.25,-151.56,-34.72,-10.02,-13.34,-4.92,-1.71
3.34,-334.68,-301.07,-153.27,-34.36,-7.03,-5.27,-3.46,-0.68
1.11,-337.53,-288.66,-154.98,-32.81,-5.44,1.83,-2.74,0.23
-4.83,-332.5,-270.55,-152.59,-30.54,-2.56,7.25,-1.37,0.93
-9.49,-316.36,-248.27,-144.43,-27.1,2.54,13.37,1.18,1.84
-12.2,-290.53,-233.51,-131.75,-24.45,10.38,16.68,5.08,2.48
-13.8,-251.23,-234.22,-112.7,-23.72,20.97,13.64,10.3,2.34
-14.6,-217.03,-233.98,-96.29,-23.5,29.22,7.61,14.24,1.64
-14.86,-184.24,-230.98,-80.4,-22.45,33.5,2.16,16.21,0.9
-14.66,-160.57,-218.78,-68.83,-20.75,32.55,1.94,15.74,0.73
-14.31,-126.99,-200.34,-52.98,-17.76,30.5,6.95,14.69,1.33
-14.46,-83.94,-179.63,-32.98,-14.99,32.52,12.64,15.48,2.04
-14.49,-32.06,-143.31,-9.26,-10.4,38.46,20.33,17.98,2.88
-14.26,29.64,-123.51,18.82,-7.94,48.11,23.91,22.17,3.22
-14.54,95.66,-110.34,48.09,-5.67,56.7,23.09,25.77,3.09
-14.74,157.53,-79.69,75.33,-1.71,62.15,23.07,27.89,3.13
-14.94,214.17,-55.48,99.64,1.32,63.39,21.98,28.05,3
-14.57,264.37,-37.6,120.81,3.52,60.41,22.91,26.29,3.05
-14.26,320.69,-18.92,144.18,5.8,57.52,22.9,24.59,2.89
-14.26,383.14,-23.41,169.65,5.21,57.78,15.44,24.22,1.93
-14.46,443.46,-34.24,194.21,4.49,59.89,6.27,24.76,0.91
-14.63,506.9,-31.21,219.36,4.36,63.08,0.42,25.73,0.15
-14.06,572.25,-11.75,244.76,5.97,65.12,1.42,26.15,0.07
-13.06,643.56,20.48,272.35,9.7,67.53,11.92,26.7,1.18
-11.83,697.86,75.03,292.42,16.93,67.22,28.07,26.08,3.18
-8.83,714.45,139.55,298.83,24.87,56.8,44.06,21.81,5.37
-3.37,693.09,194.91,290.87,31.53,33.95,54.65,12.99,6.83
5.71,639.15,251.63,270.55,37.62,1.15,59.8,0.52,7.26
10.46,560.98,294.93,240.64,41.89,-32.7,56.91,-12.28,6.5
13.71,469.66,331.37,204.99,45.29,-60.38,50.16,-23.05,5.36
16.63,370.3,365.39,165.28,47.72,-80.19,43.88,-31.13,4.24
17.51,284.86,358,129.97,46.46,-89.1,30.08,-35.31,2.57
17.91,199.25,332.67,93.71,43.38,-90.47,11.86,-36.74,0.62
18.03,114.47,309.32,57.3,39.96,-88.22,-6.18,-36.73,-1.32
18.03,41.03,281.32,25.15,36.49,-83.36,-20.36,-35.49,-2.73
17.6,-16,253.02,-0.24,33.1,-76.8,-25.01,-33.24,-3.23
16.66,-49.11,204.61,-15.51,27.34,-63.8,-30.36,-28.06,-3.79
15.49,-76.75,170,-28.19,23.21,-48.53,-34.91,-21.71,-4.19
14.54,-101.6,134.52,-39.63,18.95,-35.95,-37.27,-16.34,-4.45
14.29,-121.82,100.18,-48.98,14.81,-27.75,-37.35,-12.74,-4.47
13.77,-147.07,66.94,-61.01,10.79,-25.35,-34.41,-11.73,-4.14
13.26,-178.21,45.82,-75.67,7.57,-25.99,-31.6,-12.15,-3.94
12.63,-203.72,-0.57,-87.73,0.44,-27.12,-32.61,-12.77,-4.45
12.37,-225.09,-35.39,-97.88,-4.22,-27.29,-34.21,-12.9,-4.88
11.2,-242.46,-94,-106.48,-12.21,-24.65,-40.88,-11.72,-5.85
10.57,-266.53,-140,-118.11,-18.15,-22.33,-47.34,-10.73,-6.51
9.77,-291.84,-173.32,-130.67,-22.39,-22.47,-46.1,-10.95,-6.09
9.14,-314.32,-206.26,-142,-26.59,-23.41,-43.46,-11.54,-5.64
8.2,-326.84,-233.88,-148.57,-29.49,-22.21,-36.17,-11.07,-4.47
6.91,-335.82,-254.06,-153.14,-31.31,-17.83,-30.61,-9.03,-3.52
6.03,-343.64,-257.59,-157.07,-31.61,-12.92,-23.47,-6.6,-2.49
4.74,-349.07,-258.69,-159.49,-31.74,-8.98,-14.68,-4.52,-1.42
3.63,-353.39,-248.3,-161.55,-30.46,-6.92,-5.08,-3.37,-0.4
1.09,-359.03,-229.7,-164.29,-28.79,-5.84,4.22,-2.79,0.47
-5.63,-354.7,-214.14,-162.14,-26.39,-3.36,10.15,-1.57,1.21
-10.91,-336.52,-208.26,-153.2,-24.94,2.28,12.18,1.15,1.65
-13.37,-307.26,-215.91,-138.62,-25.11,11.45,7.35,5.68,1.35
-14.8,-278.78,-222.67,-124.74,-25.81,20.84,-0.06,10.29,0.62
-15.57,-245.12,-232.46,-108.53,-27.04,27.83,-6.45,13.64,-0.33
-15.71,-206.03,-228.28,-89.63,-25.9,32.56,-7.08,15.84,-0.51
-15.71,-156.83,-219.55,-66.43,-24.04,37.71,-2.75,18.12,0.08
-15.57,-100.68,-207.07,-40.07,-21.64,44.91,2.96,21.37,1
-15.66,-42.91,-177.52,-13.63,-17.72,51.55,11.7,24.21,2.16
-15.63,16.69,-156.36,13.16,-14.39,56.61,17.26,26.15,2.81
-15.4,76.38,-127.89,39.85,-10.03,59.13,22.2,26.93,3.42
-15.31,130.6,-94.25,63.53,-5.64,59.01,26.47,26.45,3.88
-15.34,181.09,-70.89,85.22,-2.07,57.08,26.61,25.21,3.93
-15.29,237.62,-60.61,109.48,-0.64,55.58,24.01,24.21,3.48
-15.26,304.34,-39.05,137.34,2.05,57.24,20.31,24.51,2.85
-15.11,369.74,-39.55,164.49,1.97,61.09,13.27,25.81,1.86
-15.09,435.5,-37.61,191.06,2.18,65.01,7.84,27.06,1.03
